lat,lon,alt,height,heading,pitch,roll,time,co2,tvoc,pm25,pm10,temperature,humidity
24.807436801333,121.042067110484,55.4815524467739,3.5699999386691923,126.57000000000001,0,0,20210518105331,0,0,0,0,0,0
24.807436775976168,121.04206728342868,55.531552446849844,3.6199999387451887,127.30999999999999,-0.97,0,20210518105332,423,13,32,39,30.8,69.9
24.807436934453598,121.04206769675629,55.59155253277174,3.6800000246670748,127.4,-34.31999999999999,0,20210518105333,0,0,0,0,0,0
24.80743713575468,121.04206786784101,55.47821911661443,3.566666608509708,127.39999999999999,-54.911111111111104,0,20210518105334,425,14,31,38,30.7,70.3
24.80743767624582,121.04206781519702,55.44155248486017,3.529999976755369,127.44000000000001,-54.90999999999999,0,20210518105335,0,0,0,0,0,0
24.807437701148444,121.04206741284631,55.50044131767762,3.5888888095729423,127.5,-54.89999999999999,0,20210518105336,427,15,30,37,30.7,70.6
24.80743734996148,121.04206732270478,55.48933021714602,3.5777777090413245,127.5111111111111,-54.93333333333332,0,20210518105337,0,0,0,0,0,0
24.80743761748683,121.04206723537429,55.51155244205109,3.599999933946419,127.6,-54.95,0,20210518105338,428,16,29,36,30.6,70.8
24.807438250734286,121.04206773347059,56.071552504891145,4.159999996786456,127.68000000000002,-54.92999999999999,0,20210518105339,0,0,0,0,0,0
24.80743803395357,121.04206892326178,58.811552518592734,6.900000010487999,127.70000000000002,-54.89999999999999,0,20210518105340,418,10,28,34,30.6,71
24.807434838105788,121.0420675657539,62.0115525870351,10.100000078930293,127.84444444444443,-54.89999999999999,0,20210518105341,0,0,0,0,0,0
24.80743427813735,121.0420682867971,64.45155248901862,12.53999998091383,127.97,-54.89999999999999,0,20210518105342,419,11,27,33,30.5,71.1
24.80743559368676,121.0420688287362,66.1215526632184,14.210000155113605,128,-54.90999999999999,0,20210518105343,0,0,0,0,0,0
24.80743669171329,121.04206904229656,66.82266351472428,14.911111006619429,127.95555555555555,-54.93333333333332,0,20210518105344,421,12,27,33,30.5,71.3
24.80743664376491,121.042070016202,66.97155266451045,15.060000156405605,116.59,-54.89999999999999,0,20210518105345,0,0,0,0,0,0
24.80743684633553,121.04207204506767,67.0215528553213,15.11000034721647,101.56,-54.95,0,20210518105346,423,13,27,33,30.5,71.4
24.80743557527328,121.0420911311739,67.11155243584132,15.199999927736581,98.35,-54.989999999999995,0,20210518105347,0,0,0,0,0,0
24.80743154612716,121.04213885574241,66.98155251193775,15.070000003832922,97.07,-54.959999999999994,0,20210518105348,0,0,0,0,0,0
24.807426749957052,121.04220117292668,66.96155272171572,15.050000213610865,96.55,-54.919999999999995,0,20210518105349,0,0,0,0,0,0
24.80742155973162,121.0422623921806,66.96155272171572,15.050000213610867,96.32,-54.95,0,20210518105350,427,15,27,33,30.4,71.2
24.80741696405967,121.04232080775945,67.00044175901306,15.088889250908203,96.18888888888891,-54.96666666666667,0,20210518105351,0,0,0,0,0,0
24.807412889278808,121.04238135016966,66.9226636844184,15.011111176313527,96.10000000000001,-54.93333333333333,0,20210518105352,428,16,28,34,30.3,71.3
24.807408645453247,121.0424420535189,66.82155218744533,14.90999967934045,96.02000000000001,-54.92999999999999,0,20210518105353,0,0,0,0,0,0
24.807404442323026,121.04249808216477,66.81155214928316,14.899999641178276,96,-54.949999999999996,0,20210518105354,430,17,28,34,30.2,71.5
24.80739996382747,121.04255836139671,66.91155253090487,15.000000022800002,96,-54.90999999999999,0,20210518105355,0,0,0,0,0,0
24.807396969218356,121.04258856087888,66.91155253090487,15.0000000228,96.05555555555557,-54.911111111111104,0,20210518105356,418,10,29,36,30.1,71.8
24.80739695041239,121.04259373942159,67.07155256929495,15.160000061190184,96.63000000000001,-54.89999999999999,0,20210518105357,0,0,0,0,0,0
24.80739675691609,121.04259623022071,66.95155268355356,15.040000175448695,136.58999999999997,-54.92999999999999,0,20210518105358,419,11,30,37,30,72.1
24.807397341443036,121.04259654022387,66.98933060549953,15.077778097394678,-57.96666666666667,-54.92222222222222,0,20210518105359,0,0,0,0,0,0
24.8073920145927,121.04259454267502,66.91155261760252,15.000000109497671,-167.5727272727273,-55,0,20210518105400,421,12,31,38,29.9,72.5
24.807358263680037,121.04258183583231,66.89155245458055,14.979999946475658,-163.76000000000002,-55,0,20210518105401,0,0,0,0,0,0
24.807307159230092,121.04256361245588,66.98655281712115,15.075000309016298,-162.6625,-54.9875,0,20210518105402,423,13,32,39,29.9,72.8
24.807260226694435,121.0425469309718,66.98933039357188,15.077777885467054,-162.44444444444446,-55,0,20210518105403,0,0,0,0,0,0
24.80720760913402,121.04252825779172,66.98155270267263,15.07000019456778,-162.38000000000002,-55,0,20210518105404,425,14,33,41,29.9,73
24.80715343710498,121.04250910311745,66.84488571578753,14.933333207682667,-162.29999999999998,-55,0,20210518105405,0,0,0,0,0,0
24.807101728806828,121.04249158066325,66.78655229229626,14.874999784191425,-162.29999999999998,-55,0,20210518105406,427,15,34,42,30,73
24.80705239552766,121.04247449291799,66.80044110173343,14.888888593628565,-162.29999999999998,-55,0,20210518105407,0,0,0,0,0,0
24.80700117213864,121.04245713411538,66.76609786385242,14.854545355747645,-162.29999999999998,-55,0,20210518105408,428,16,35,43,30,72.9
24.806946864987108,121.04243849914928,66.82155218744532,14.90999967934045,-162.29999999999998,-55,0,20210518105409,0,0,0,0,0,0
24.80689619393286,121.04242068784338,66.84155235913711,14.929999851032228,-162.29999999999998,-55,0,20210518105410,418,10,35,43,30,72.9
24.806846597586844,121.04240303304599,66.9226636844184,15.011111176313527,-162.29999999999998,-55,0,20210518105411,0,0,0,0,0,0
24.80679293429383,121.0423846806066,66.80155230185582,14.88999979375097,-162.26000000000002,-55,0,20210518105412,419,11,36,44,30,72.9
24.80674154079407,121.0423664208627,66.82155256891498,14.910000060810182,-162.20000000000002,-55,0,20210518105413,0,0,0,0,0,0
24.806690952281837,121.04234851720791,66.8337746682378,14.922222160132954,-162.1222222222222,-55,0,20210518105414,421,12,36,44,29.9,72.9
24.806639068060857,121.04233043543488,66.83155232097492,14.919999812870055,-162.09999999999997,-55,0,20210518105415,0,0,0,0,0,0
24.80658904708669,121.04231167384441,66.83155222560748,14.919999717502622,-162.09999999999997,-55,0,20210518105416,423,13,37,46,29.9,73.1
24.8065395711957,121.04229449426745,67.04488584324803,15.133333335143245,-162.11111111111111,-55,0,20210518105417,0,0,0,0,0,0
24.806486756728763,121.04227758317029,67.13155251216564,15.220000004060926,-162.09999999999997,-55,0,20210518105418,425,14,37,46,29.9,73.1
24.80643432549073,121.04225917813491,67.00155268362953,15.090000175524695,-162.09999999999997,-55,0,20210518105419,0,0,0,0,0,0
24.80638172325823,121.04224171117183,67.01155262642426,15.100000118319437,-162.09999999999997,-55,0,20210518105420,427,15,37,46,29.9,73.5
24.806331012157298,121.0422227244582,66.9015524927427,14.989999984637834,-162.12,-55,0,20210518105421,0,0,0,0,0,0
24.80627891149601,121.04220512525812,66.83155241634233,14.919999908237488,-162.11999999999998,-55,0,20210518105422,428,16,37,46,29.8,73.5
24.80623027815528,121.04218820906901,66.64488580025443,14.733333292149709,-162.13333333333333,-55,0,20210518105423,0,0,0,0,0,0
24.806181596797877,121.04217131354969,66.58155251132968,14.670000003224903,-162.23999999999998,-55,0,20210518105424,418,10,37,46,29.7,73.7
24.806127084261096,121.04215355773718,66.64791611484902,14.736363606744307,-162.27272727272728,-55,0,20210518105425,0,0,0,0,0,0
24.806076096619414,121.04213686169729,66.74012398646344,14.82857147835871,-162.20000000000002,-55,0,20210518105426,419,11,37,46,29.8,73.8
24.80602894132303,121.04212065082255,66.82266330279667,14.911110794691801,-162.20000000000002,-55,0,20210518105427,0,0,0,0,0,0
24.80597548673083,121.04210185049519,66.98155279804007,15.070000289935212,-162.20000000000002,-55,0,20210518105428,421,12,36,44,29.8,73.9
24.805920919211335,121.04208206194888,66.94905267401302,15.037500165908149,-162.20000000000002,-55,0,20210518105429,0,0,0,0,0,0
24.805867858607343,121.04206343244778,66.82266330279667,14.911110794691801,-162.27777777777774,-55,0,20210518105430,423,13,35,43,29.7,73.9
24.805818720241696,121.04204628444762,66.98655281712115,15.075000309016298,-162.29999999999998,-55,0,20210518105431,0,0,0,0,0,0
24.80576609458568,121.0420288916192,67.08155251208969,15.170000003984924,-162.29999999999998,-55,0,20210518105432,425,14,35,43,29.7,74
24.805712793983776,121.04201080651988,66.94488599144543,15.03333348334058,-162.29999999999998,-55,0,20210518105433,0,0,0,0,0,0
24.805666311458314,121.04199431933374,66.8115523877017,14.899999879596857,-162.29999999999998,-55,0,20210518105434,427,15,34,42,29.6,74.1
24.80561550719475,121.04197611941572,66.69155264501123,14.780000136906528,-162.37000000000003,-55,0,20210518105435,0,0,0,0,0,0
24.805560833291597,121.041957550376,66.73882529259399,14.827272784489258,-162.29999999999998,-55,0,20210518105436,428,16,34,42,29.5,74.2
24.805513595221793,121.04194233456866,66.74488575802098,14.833333249916185,-162.29999999999998,-55,0,20210518105437,0,0,0,0,0,0
24.80549419994599,121.04193689037682,66.73155241619025,14.819999908085485,-162.34000000000003,-55,0,20210518105438,430,17,34,42,29.4,74.5
24.80549447269082,121.0419371811929,66.83155222560748,14.919999717502622,-162.45,-55,0,20210518105439,0,0,0,0,0,0
24.80549495635695,121.04193643734261,66.91155253090487,15.000000022800002,-126.03,-54.989999999999995,0,20210518105440,418,10,34,42,29.3,74.8
24.80549618922192,121.0419358622765,66.82155218744532,14.90999967934045,-79.94999999999999,-55,0,20210518105441,0,0,0,0,0,0
24.805501922116008,121.0419161181504,66.98155260730519,15.07000009920035,-73.36999999999998,-55,0,20210518105442,419,11,34,42,29.4,75.1
24.805515856804814,121.04187032961967,67.28933016090747,15.377777652802665,-71.45555555555555,-55,0,20210518105443,0,0,0,0,0,0
24.805534518049267,121.04181272313069,67.23377481719511,15.322222309090293,-70.63333333333334,-55,0,20210518105444,421,12,34,42,29.5,75.2
24.80555291378351,121.04176021347826,66.97405276941844,15.06250026131358,-70.38749999999999,-55,0,20210518105445,0,0,0,0,0,0
24.805572661475,121.04170202050554,66.99337093826132,15.081818430156476,-70.12727272727273,-55,0,20210518105446,423,13,34,42,29.5,75.1
24.805592274025308,121.0416425987361,66.98155270267263,15.07000019456778,-69.78999999999999,-55,0,20210518105447,0,0,0,0,0,0
24.805611602410135,121.04158409995733,66.65599684780416,14.74444433969942,-69.75555555555556,-55,0,20210518105448,425,14,35,43,29.5,75
24.805628378492543,121.04153321963243,66.7893300541837,14.877777546078852,-69.7,-55,0,20210518105449,0,0,0,0,0,0
24.805647377943806,121.04147745747545,66.92973441847245,15.018181910367588,-69.68181818181819,-55,0,20210518105450,427,15,35,43,29.4,75
24.80566636609957,121.04142265958228,66.88298099329867,14.971428485193792,-69.62857142857145,-55,0,20210518105451,0,0,0,0,0,0
24.805685482224803,121.04136715517146,66.87821907036431,14.966666562259427,-69.60000000000001,-55,0,20210518105452,428,16,35,43,29.4,75
24.80570495435145,121.04130923562265,66.92973441847245,15.01818191036759,-69.60000000000001,-55,0,20210518105453,0,0,0,0,0,0
24.80572455157526,121.04125033219788,66.98933060549953,15.077778097394678,-69.60000000000001,-55,0,20210518105454,418,10,35,43,29.3,75.2
24.805743305280558,121.04119458589159,66.96155272171572,15.050000213610867,-69.60000000000001,-55,0,20210518105455,0,0,0,0,0,0
24.805761747355273,121.04114076386233,66.94488599144545,15.033333483340577,-69.60000000000001,-55,0,20210518105456,419,11,36,44,29.3,75.4
24.805780544528417,121.04108559087521,66.97518913739141,15.063636629286556,-69.58181818181819,-54.99090909090909,0,20210518105457,0,0,0,0,0,0
24.80579952668859,121.04102977206824,66.98933049953571,15.077777991430867,-69.5888888888889,-55,0,20210518105458,421,12,36,44,29.3,75.5
24.80581682165317,121.04097790134112,67.12155237863604,15.209999870531325,-69.5,-55,0,20210518105459,0,0,0,0,0,0
24.805836349996447,121.0409194186321,67.16710810804148,15.25555559993678,-69.5,-55,0,20210518105500,423,13,36,44,29.3,75.7
24.80585489639632,121.04086435926503,67.11155268726455,15.200000179159806,-69.5,-55,0,20210518105501,0,0,0,0,0,0
24.80587391802862,121.04080933801144,66.82266340876048,14.911110900655615,-69.5,-55,0,20210518105502,425,14,36,44,29.3,75.7
24.805884346543458,121.04078018063599,66.70044135589447,14.788888847789718,-69.45555555555555,-55,0,20210518105503,0,0,0,0,0,0
24.805886115702396,121.04077643260182,66.92155256906705,15.010000060962176,-69.39999999999999,-55,0,20210518105504,427,15,36,44,29.3,75.8
24.8058852959104,121.04077731382056,66.83377445631021,14.922221948205326,-70.45555555555556,-55,0,20210518105505,0,0,0,0,0,0
24.80588705438442,121.0407629162097,66.96155262634828,15.050000118243434,-73.84,-55,0,20210518105506,428,16,36,44,29.3,75.8
24.805894655054274,121.04071879422239,67.1865526266902,15.275000118585439,-75.2875,-55,0,20210518105507,0,0,0,0,0,0
24.80590530911136,121.0406603826215,67.35155258879408,15.440000080689263,-76.51,-55,0,20210518105508,430,17,36,44,29.4,75.7
24.80591663332916,121.04060183191113,66.83655236389785,14.924999855792997,-77.3375,-55,0,20210518105509,0,0,0,0,0,0
24.805928484167477,121.0405382787261,66.56155262574022,14.650000117635425,-77.8,-55,0,20210518105510,418,10,35,43,29.4,75.6
24.8059386256998,121.04048162487749,66.51155255413867,14.600000046033852,-78.07500000000002,-55,0,20210518105511,0,0,0,0,0,0
24.805948611167857,121.04042370464799,66.51155291176657,14.600000403661726,-78.27777777777777,-55,0,20210518105512,419,11,35,43,29.5,75.5
24.805957900321932,121.04036814500176,66.71155240344419,14.799999895339427,-78.36666666666665,-55,0,20210518105513,0,0,0,0,0,0
24.805968447673514,121.04031133478989,66.72155237802814,14.80999986992331,-78.45,-55,0,20210518105514,421,12,35,43,29.5,75.4
24.805974803692223,121.04028386780766,66.64488590621832,14.733333398113528,-78.54444444444445,-55,0,20210518105515,0,0,0,0,0,0
24.80597602206361,121.04028147593698,66.76710795908421,14.855555450979434,-78.61111111111113,-55,0,20210518105516,423,13,34,42,29.5,75.4
24.805976015438414,121.0402820708865,66.77405236380281,14.862499855698001,-65.5625,-55,0,20210518105517,0,0,0,0,0,0
24.80597764435399,121.0402828924186,66.72155266413031,14.81000015602562,-0.6100000000000004,-55,0,20210518105518,425,14,34,42,29.5,75.4
24.805993468525337,121.0402869484009,66.74155254971984,14.8300000416151,9.580000000000002,-55,0,20210518105519,0,0,0,0,0,0
24.806037083737547,121.0402973753942,66.87155237825621,14.959999870151313,10.559999999999999,-55,0,20210518105520,427,15,34,42,29.4,75.3
24.806088126209602,121.04031000103757,67.05599710272539,15.144444594620584,11.077777777777778,-55,0,20210518105521,0,0,0,0,0,0
24.80613845966367,121.04032237468458,66.96609819360762,15.054545685502763,11.627272727272727,-55,0,20210518105522,428,16,33,41,29.5,75.3
24.806192049354078,121.04033661654388,66.82266330279667,14.911110794691801,12.066666666666666,-55,0,20210518105523,0,0,0,0,0,0
24.806245154253187,121.04035088782857,66.95440983731417,15.042857329209314,12.200000000000001,-55,0,20210518105524,418,10,33,41,29.6,75.2
24.806291632563507,121.04036355427878,66.91155253090487,15.000000022800002,12.200000000000001,-55,0,20210518105525,0,0,0,0,0,0
24.80634715591014,121.0403783831434,66.94155264539138,15.030000137286521,12.21,-55,0,20210518105526,419,11,32,39,29.7,75.1
24.806403669500572,121.04039263189728,66.92583829970798,15.014285791603106,12.314285714285715,-55,0,20210518105527,0,0,0,0,0,0
24.806453766191556,121.04040526700788,66.84488560982373,14.933333101718851,12.477777777777776,-55,0,20210518105528,421,12,32,39,29.8,75
24.80650711536364,121.04041964044261,66.90155249274271,14.989999984637832,12.599999999999998,-55,0,20210518105529,0,0,0,0,0,0
24.806553311287775,121.0404320525797,66.99726687124507,15.085714363140253,12.614285714285714,-55,0,20210518105530,423,13,31,38,29.8,74.6
24.806609632820688,121.0404465090679,66.78427992481531,14.87272741671056,12.672727272727274,-55,0,20210518105531,0,0,0,0,0,0
24.806661470526443,121.0404608421069,66.7559969115345,14.844444403429723,12.599999999999998,-55,0,20210518105532,425,14,31,38,29.8,74.4
24.806711779007678,121.04047398031157,66.88155241641837,14.969999908313483,12.599999999999998,-55,0,20210518105533,0,0,0,0,0,0
24.806764019595327,121.04048647024652,66.87155237825621,14.959999870151313,12.599999999999998,-55,0,20210518105534,427,15,30,37,29.8,74.3
24.806816140157515,121.04049900224364,66.59905264963906,14.687500141534287,12.662500000000001,-55,0,20210518105535,0,0,0,0,0,0
24.80687314155507,121.04051333090246,66.75700700676629,14.84545449866151,12.700000000000001,-55,0,20210518105536,428,16,30,37,29.8,74.2
24.806929257039346,121.04052769584466,66.81155236121074,14.899999853105905,12.766666666666666,-55,0,20210518105537,0,0,0,0,0,0
24.806978191987,121.04053972296578,66.77821900663398,14.866666498529144,12.933333333333334,-55,0,20210518105538,430,17,29,36,29.8,74.1
24.807031249711923,121.04055258485954,66.71155272133556,14.80000021323088,13.166666666666668,-55,0,20210518105539,0,0,0,0,0,0
24.807083285397287,121.0405660595139,66.69155264501123,14.780000136906528,13.3,-55,0,20210518105540,418,10,29,36,29.9,74.1
24.807137311899325,121.04058079301734,66.73377481643502,14.822222308330302,13.299999999999999,-55,0,20210518105541,0,0,0,0,0,0
24.8071875718098,121.04059469402766,66.7559969115345,14.844444403429724,13.299999999999999,-55,0,20210518105542,419,11,29,36,29.9,74.2
24.80724141996988,121.0406089700339,66.678219260795,14.766666752690295,13.211111111111114,-55,0,20210518105543,0,0,0,0,0,0
24.80729462011849,121.04062278246968,66.89155245458052,14.979999946475658,13.2,-55,0,20210518105544,421,12,29,36,29.9,74.1
24.8073474078607,121.04063699623381,66.9615526263483,15.050000118243437,13.280000000000001,-55,0,20210518105545,0,0,0,0,0,0
24.807395488568787,121.04064997145352,66.82405219698586,14.912499688880992,13.925,-55,0,20210518105546,423,13,29,36,29.9,74
24.807448299404466,121.0406648657522,66.88155241641837,14.969999908313486,14.51,-55,0,20210518105547,0,0,0,0,0,0
24.807502842772934,121.04067961060636,66.85700686820212,14.945454360097242,14.599999999999996,-55,0,20210518105548,425,14,29,36,29.9,73.9
24.807557774426026,121.04069399697488,66.949052674013,15.037500165908149,14.65,-55,0,20210518105549,0,0,0,0,0,0
24.807612827419515,121.04070784557813,66.91155253090487,15.000000022800002,14.825000000000001,-55,0,20210518105550,427,15,30,37,29.9,73.9
24.807660396363545,121.04072016890599,66.83377445631021,14.922221948205326,14.944444444444445,-55,0,20210518105551,0,0,0,0,0,0
24.80771532701879,121.04073415381318,66.81155214928316,14.899999641178276,15.1,-55,0,20210518105552,428,16,30,37,30,74
24.80776587976396,121.04074629667026,66.7115526021263,14.800000094021586,15.5375,-55,0,20210518105553,0,0,0,0,0,0
24.807819140305373,121.04075998319229,66.7515524925146,14.839999984409838,15.710000000000003,-55,0,20210518105554,418,10,30,37,30.1,73.8
24.807870755302424,121.04077345357645,66.93377483793192,15.022222329827052,15.799999999999999,-55,0,20210518105555,0,0,0,0,0,0
24.80792557545538,121.04078827827645,67.0115525946351,15.10000008653029,15.799999999999999,-55,0,20210518105556,419,11,30,37,30.2,73.4
24.807973897239563,121.04080171084398,67.02266374814863,15.111111240043817,15.799999999999999,-55,0,20210518105557,0,0,0,0,0,0
24.80802716770442,121.04081640491654,66.98933049953571,15.07777799143087,15.788888888888888,-55,0,20210518105558,421,12,30,37,30.1,73.1
24.80808098922778,121.04082995655979,66.75155258788202,14.84000007977727,15.729999999999999,-55,0,20210518105559,0,0,0,0,0,0
24.80813537277938,121.04084410334788,66.7226636629215,14.811111154816775,15.700000000000001,-55,0,20210518105600,423,13,29,36,30.1,73
24.808185516000645,121.04085768209679,66.85599676333726,14.944444255232376,15.700000000000001,-55,0,20210518105601,0,0,0,0,0,0
24.808236499443975,121.0408708857875,66.82405219698586,14.912499688880992,15.700000000000001,-55,0,20210518105602,425,14,29,36,30.1,73
24.80828953135121,121.04088158323601,66.74488565205719,14.833333143952375,15.777777777777775,-55,0,20210518105603,0,0,0,0,0,0
24.808342663544487,121.04089525460144,66.77821911259774,14.86666660449296,15.900000000000002,-55,0,20210518105604,427,15,28,34,30.1,73
24.808393519245456,121.04090765785888,66.85599676333726,14.944444255232376,15.988888888888889,-55,0,20210518105605,0,0,0,0,0,0
24.808447779436293,121.04092190409364,66.82064309306695,14.90909058496207,16.08181818181818,-55,0,20210518105606,428,16,28,34,30.2,73
24.808499826582434,121.04093585788733,66.80044110173343,14.888888593628565,16.099999999999998,-55,0,20210518105607,0,0,0,0,0,0
24.808551474467528,121.04095098261972,66.82973412354839,14.918181615443528,16.054545454545455,-55,0,20210518105608,430,17,28,34,30.1,72.9
24.808604003480436,121.04096587540488,66.97821934602219,15.06666683791734,15.933333333333337,-55,0,20210518105609,0,0,0,0,0,0
24.80865718333373,121.04097929480129,66.88155241641837,14.969999908313483,15.8,-55,0,20210518105610,418,10,28,34,30.1,72.9
24.80871161175801,121.0409925244799,66.86155234009402,14.949999831989139,15.8,-55,0,20210518105611,0,0,0,0,0,0
24.808762246595094,121.04100555364221,66.93377483793192,15.022222329827052,15.833333333333334,-55,0,20210518105612,419,11,28,34,30,73
24.80881109929546,121.041018867148,67.07155256929495,15.16000006119018,15.840000000000003,-55,0,20210518105613,0,0,0,0,0,0
24.808866858928074,121.04103451189307,67.11155242717153,15.199999919066814,15.709090909090907,-55,0,20210518105614,421,12,29,36,30,73.2
24.808921339284453,121.04104804296631,66.94155264539138,15.030000137286521,15.7,-55,0,20210518105615,0,0,0,0,0,0
24.808972160929656,121.04106073413953,66.83377445631021,14.922221948205326,15.700000000000001,-55,0,20210518105616,423,13,29,36,30,73.3
24.80902247979938,121.0410729410589,66.7815525116337,14.870000003528926,15.7,-55,0,20210518105617,0,0,0,0,0,0
24.809076356407825,121.04108675850425,66.81155214928316,14.899999641178276,15.737499999999999,-55,0,20210518105618,425,14,30,37,30,73.4
24.80912979681407,121.04110055150066,66.82973403685072,14.918181528745864,15.818181818181818,-55,0,20210518105619,0,0,0,0,0,0
24.80918068312846,121.04111330743962,66.77405236380281,14.862499855698001,15.900000000000002,-55,0,20210518105620,427,15,31,38,30,73.4
24.809232798703718,121.04112731813234,66.7559969115345,14.844444403429724,15.900000000000002,-55,0,20210518105621,0,0,0,0,0,0
